"state_alpha","GEOID","crop","yield_prediction","drought_prediction"
"GA","13225","WHEAT",1,1
"GA","13269","SOYBEANS",1,1
"GA","13269","WHEAT",1,1
"IN","18099","SOYBEANS",1,NA
"IN","18099","WHEAT",1,1
"KS","20091","SOYBEANS",1,1
"KS","20091","WHEAT",1,NA
"KS","20107","SOYBEANS",1,1
"KS","20107","WHEAT",1,NA
"KY","21073","SOYBEANS",1,NA
"KY","21073","TOBACCO",1,NA
"NJ","34025","SOYBEANS",1,1
"NJ","34025","WHEAT",1,NA
"NC","37067","SOYBEANS",1,1
"NC","37067","WHEAT",1,NA
"NC","37071","SOYBEANS",1,1
"NC","37071","WHEAT",1,1
"NC","37181","SOYBEANS",1,1
"NC","37181","WHEAT",1,NA
"OK","40017","SOYBEANS",1,1
"OK","40017","WHEAT",1,1
"OK","40105","SOYBEANS",1,1
"OK","40105","WHEAT",1,1
"OK","40113","SOYBEANS",1,1
"OK","40113","WHEAT",1,1
"OK","40117","SOYBEANS",1,1
"OK","40117","WHEAT",1,1
"OK","40119","SOYBEANS",1,1
"OK","40119","WHEAT",1,1
"OK","40131","SOYBEANS",1,1
"OK","40131","WHEAT",1,1
"OK","40147","SOYBEANS",1,1
"OK","40147","WHEAT",1,1
"TX","48119","SOYBEANS",1,1
"TX","48119","WHEAT",1,1
"VA","51117","SOYBEANS",1,1
"VA","51117","WHEAT",1,1
"ID","16039","SUGARBEETS",1,NA
"ID","16039","WHEAT",1,1
"ID","16077","SUGARBEETS",1,NA
"ID","16077","WHEAT",1,1
"MT","30087","SUGARBEETS",1,NA
"MT","30087","WHEAT",1,1
"OR","41045","SUGARBEETS",1,NA
"OR","41045","WHEAT",1,NA
"CA","06079","BARLEY",1,1
"CO","08003","BARLEY",1,1
"CO","08021","BARLEY",1,1
"CO","08023","BARLEY",1,1
"CO","08105","BARLEY",1,1
"CO","08109","BARLEY",1,1
"ID","16007","BARLEY",1,1
"ID","16013","BARLEY",1,1
"ID","16023","BARLEY",1,1
"ID","16025","BARLEY",1,1
"ID","16043","BARLEY",1,1
"ID","16051","BARLEY",1,1
"ID","16065","BARLEY",1,1
"ID","16081","BARLEY",1,1
"MT","30001","BARLEY",1,1
"MT","30049","BARLEY",1,1
"MT","30059","BARLEY",1,1
"MT","30075","BARLEY",1,1
"MT","30103","BARLEY",1,1
"ND","38013","BARLEY",1,1
"UT","49003","BARLEY",1,1
"UT","49027","BARLEY",1,1
"UT","49029","BARLEY",1,1
"UT","49039","BARLEY",1,1
"UT","49049","BARLEY",1,1
"AL","01105","CORN",1,1
"AL","01111","CORN",1,NA
"AR","05073","CORN",1,NA
"CO","08089","CORN",1,1
"CO","08101","CORN",1,1
"GA","13025","CORN",1,1
"GA","13129","CORN",1,NA
"IN","18155","CORN",1,1
"KS","20193","CORN",1,1
"KY","21057","CORN",1,1
"KY","21107","CORN",1,1
"KY","21121","CORN",1,NA
"KY","21125","CORN",1,NA
"KY","21171","CORN",1,1
"KY","21205","CORN",1,1
"KY","21235","CORN",1,NA
"MD","24001","CORN",1,NA
"MD","24027","CORN",1,NA
"MI","26009","CORN",1,1
"MI","26019","CORN",1,NA
"MI","26029","CORN",1,NA
"MI","26047","CORN",1,NA
"MI","26101","CORN",1,NA
"MI","26109","CORN",1,1
"MI","26113","CORN",1,1
"MI","26133","CORN",1,1
"MI","26137","CORN",1,NA
"MS","28021","CORN",1,NA
"MS","28025","CORN",1,1
"MO","29105","CORN",1,1
"MO","29121","CORN",1,1
"MO","29225","CORN",1,1
"NE","31031","CORN",1,NA
"NE","31115","CORN",1,1
"NJ","34023","CORN",1,NA
"NJ","34027","CORN",1,NA
"NY","36001","CORN",1,NA
"NY","36007","CORN",1,NA
"NY","36015","CORN",1,1
"NY","36025","CORN",1,NA
"NY","36027","CORN",1,NA
"NY","36049","CORN",1,NA
"NY","36083","CORN",1,1
"NY","36089","CORN",1,1
"NY","36091","CORN",1,NA
"NY","36095","CORN",1,NA
"NY","36097","CORN",1,NA
"NY","36111","CORN",1,1
"NY","36115","CORN",1,NA
"NC","37027","CORN",1,NA
"NC","37089","CORN",1,1
"NC","37193","CORN",1,1
"ND","38001","CORN",1,1
"ND","38033","CORN",1,1
"ND","38041","CORN",1,1
"ND","38089","CORN",1,1
"OH","39067","CORN",1,NA
"OH","39081","CORN",1,NA
"OK","40023","CORN",1,NA
"OK","40063","CORN",1,NA
"OK","40089","CORN",1,1
"PA","42003","CORN",1,NA
"PA","42035","CORN",1,1
"PA","42059","CORN",1,NA
"PA","42069","CORN",1,NA
"PA","42113","CORN",1,NA
"PA","42123","CORN",1,NA
"PA","42131","CORN",1,1
"SC","45019","CORN",1,NA
"SC","45083","CORN",1,1
"SD","46007","CORN",1,1
"SD","46019","CORN",1,1
"SD","46095","CORN",1,1
"SD","46121","CORN",1,1
"TN","47011","CORN",1,1
"TN","47035","CORN",1,NA
"TN","47049","CORN",1,NA
"TN","47057","CORN",1,NA
"TN","47073","CORN",1,1
"TN","47121","CORN",1,NA
"TN","47133","CORN",1,NA
"TN","47135","CORN",1,NA
"TN","47153","CORN",1,1
"TN","47157","CORN",1,1
"TN","47163","CORN",1,1
"TN","47179","CORN",1,1
"TX","48123","CORN",1,1
"TX","48149","CORN",1,1
"TX","48177","CORN",1,1
"TX","48209","CORN",1,1
"TX","48255","CORN",1,1
"TX","48285","CORN",1,1
"TX","48287","CORN",1,1
"TX","48473","CORN",1,1
"VA","51023","CORN",1,NA
"VA","51043","CORN",1,NA
"VA","51115","CORN",1,NA
"VA","51163","CORN",1,1
"WV","54031","CORN",1,1
"WV","54053","CORN",1,1
"AL","01001","COTTON",1,1
"AL","01087","COTTON",1,1
"AL","01117","COTTON",1,1
"AZ","04009","COTTON",1,1
"AZ","04013","COTTON",1,1
"AZ","04019","COTTON",1,1
"AZ","04027","COTTON",1,1
"CA","06019","COTTON",1,1
"GA","13043","COTTON",1,1
"GA","13153","COTTON",1,1
"GA","13173","COTTON",1,NA
"GA","13177","COTTON",1,1
"GA","13209","COTTON",1,1
"GA","13305","COTTON",1,1
"MS","28007","COTTON",1,NA
"MS","28043","COTTON",1,NA
"MS","28161","COTTON",1,NA
"NM","35005","COTTON",1,1
"NM","35013","COTTON",1,1
"NM","35015","COTTON",1,1
"NM","35025","COTTON",1,1
"TX","48033","COTTON",1,1
"TX","48141","COTTON",1,NA
"TX","48169","COTTON",1,1
"TX","48191","COTTON",1,1
"TX","48227","COTTON",1,1
"TX","48317","COTTON",1,1
"TX","48335","COTTON",1,1
"TX","48345","COTTON",1,1
"TX","48371","COTTON",1,1
"TX","48383","COTTON",1,1
"TX","48395","COTTON",1,1
"TX","48461","COTTON",1,1
"IA","19017","OATS",1,1
"IA","19033","OATS",1,1
"IA","19065","OATS",1,1
"MI","26033","OATS",1,1
"MI","26041","OATS",1,1
"MI","26087","OATS",1,1
"MN","27007","OATS",1,1
"MN","27021","OATS",1,1
"MN","27029","OATS",1,1
"MN","27057","OATS",1,1
"MN","27099","OATS",1,NA
"MN","27137","OATS",1,NA
"PA","42015","OATS",1,NA
"PA","42025","OATS",1,1
"SD","46063","OATS",1,1
"SD","46105","OATS",1,1
"TX","48093","OATS",1,1
"TX","48333","OATS",1,1
"WI","55075","OATS",1,1
"WI","55097","OATS",1,1
"FL","12059","PEANUTS",1,1
"FL","12121","PEANUTS",1,1
"FL","12133","PEANUTS",1,1
"NC","37017","PEANUTS",1,1
"NC","37187","PEANUTS",1,NA
"TX","48427","SORGHUM",1,1
"AR","05119","SOYBEANS",1,1
"AR","05149","SOYBEANS",1,NA
"GA","13295","SOYBEANS",1,NA
"IL","17069","SOYBEANS",1,NA
"KY","21143","SOYBEANS",1,1
"LA","22001","SOYBEANS",1,1
"LA","22015","SOYBEANS",1,1
"LA","22039","SOYBEANS",1,1
"LA","22043","SOYBEANS",1,1
"LA","22045","SOYBEANS",1,NA
"LA","22047","SOYBEANS",1,1
"LA","22053","SOYBEANS",1,1
"LA","22055","SOYBEANS",1,1
"LA","22099","SOYBEANS",1,1
"LA","22113","SOYBEANS",1,1
"MS","28115","SOYBEANS",1,1
"MS","28117","SOYBEANS",1,1
"MO","29085","SOYBEANS",1,1
"MO","29197","SOYBEANS",1,1
"MO","29223","SOYBEANS",1,1
"NC","37161","SOYBEANS",1,1
"OK","40041","SOYBEANS",1,1
"OK","40111","SOYBEANS",1,1
"SC","45037","SOYBEANS",1,NA
"SC","45055","SOYBEANS",1,NA
"SC","45073","SOYBEANS",1,1
"SC","45079","SOYBEANS",1,1
"TN","47029","SOYBEANS",1,1
"TN","47041","SOYBEANS",1,NA
"TN","47061","SOYBEANS",1,1
"TN","47089","SOYBEANS",1,1
"TN","47105","SOYBEANS",1,1
"TN","47189","SOYBEANS",1,NA
"TX","48291","SOYBEANS",1,1
"VA","51011","SOYBEANS",1,1
"VA","51025","SOYBEANS",1,1
"VA","51041","SOYBEANS",1,1
"VA","51075","SOYBEANS",1,NA
"VA","51111","SOYBEANS",1,1
"VA","51135","SOYBEANS",1,1
"VA","51145","SOYBEANS",1,1
"WY","56013","SUGARBEETS",1,NA
"WY","56031","SUGARBEETS",1,NA
"KY","21005","TOBACCO",1,NA
"KY","21081","TOBACCO",1,NA
"KY","21189","TOBACCO",1,NA
"KY","21201","TOBACCO",1,NA
"CA","06011","WHEAT",1,1
"CA","06029","WHEAT",1,1
"CA","06067","WHEAT",1,1
"CO","08005","WHEAT",1,1
"CO","08077","WHEAT",1,1
"GA","13211","WHEAT",1,NA
"ID","16009","WHEAT",1,1
"IN","18141","WHEAT",1,NA
"MT","30011","WHEAT",1,1
"MT","30025","WHEAT",1,1
"MT","30033","WHEAT",1,1
"MT","30037","WHEAT",1,1
"MT","30065","WHEAT",1,1
"MT","30069","WHEAT",1,1
"MT","30079","WHEAT",1,1
"NE","31007","WHEAT",1,1
"NJ","34033","WHEAT",1,NA
"NJ","34035","WHEAT",1,NA
"NC","37029","WHEAT",1,NA
"OK","40013","WHEAT",1,NA
"OK","40027","WHEAT",1,NA
"OK","40031","WHEAT",1,1
"OK","40033","WHEAT",1,1
"OK","40037","WHEAT",1,NA
"OK","40043","WHEAT",1,1
"OK","40045","WHEAT",1,1
"OK","40059","WHEAT",1,1
"OK","40067","WHEAT",1,1
"OK","40081","WHEAT",1,NA
"OK","40083","WHEAT",1,1
"OK","40129","WHEAT",1,1
"OK","40137","WHEAT",1,1
"OK","40151","WHEAT",1,1
"OK","40153","WHEAT",1,1
"OR","41001","WHEAT",1,1
"OR","41005","WHEAT",1,NA
"OR","41039","WHEAT",1,NA
"OR","41043","WHEAT",1,NA
"OR","41047","WHEAT",1,1
"OR","41049","WHEAT",1,1
"OR","41059","WHEAT",1,1
"OR","41065","WHEAT",1,1
"SC","45023","WHEAT",1,1
"SD","46103","WHEAT",1,1
"TX","48009","WHEAT",1,1
"TX","48023","WHEAT",1,1
"TX","48059","WHEAT",1,1
"TX","48077","WHEAT",1,1
"TX","48081","WHEAT",1,1
"TX","48133","WHEAT",1,1
"TX","48155","WHEAT",1,1
"TX","48211","WHEAT",1,1
"TX","48257","WHEAT",1,1
"TX","48337","WHEAT",1,1
"TX","48375","WHEAT",1,1
"TX","48393","WHEAT",1,1
"TX","48411","WHEAT",1,1
"TX","48417","WHEAT",1,1
"TX","48447","WHEAT",1,1
"TX","48497","WHEAT",1,1
"TX","48503","WHEAT",1,1
"WA","53001","WHEAT",1,1
"WA","53003","WHEAT",1,1
"WA","53005","WHEAT",1,1
"WA","53017","WHEAT",1,1
"WA","53021","WHEAT",1,1
"WA","53039","WHEAT",1,1
"WA","53047","WHEAT",1,1
"WA","53065","WHEAT",1,1
"WA","53071","WHEAT",1,1
